left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
140.4804968,157.8216002,133.5687387,146.9577692,138.4198151,154.5826416,395.9759232
141.7471623,157.0099692,134.8347687,146.1472258,139.688736,153.775177,397.4791905
143.1253845,156.1278868,136.2120248,145.2651854,141.068985,152.8967438,399.1146813
144.4979693,155.2487673,137.5831623,144.3861902,142.4436798,152.0216522,400.7433772
145.8657863,154.3750211,138.9500492,143.5117238,143.8127441,151.1500854,402.3660513
147.2270967,153.5038204,140.3087511,142.6427356,145.1750488,150.2823181,403.9788785
148.5818389,152.637334,141.6611935,141.7758996,146.530838,149.4184418,405.5852735
149.9295654,151.7737711,143.0097357,140.9128878,147.8808746,148.5582886,407.1863217
151.271923,150.9121639,144.3503322,140.0524032,149.2254486,147.7013092,408.7793166
152.6105708,150.0560184,145.6855465,139.1992437,150.5640106,146.8475037,410.3638286
153.9419727,149.2030222,147.0140157,138.3467319,151.8962555,145.9973297,411.9423111
155.2671235,148.3538719,148.3388579,137.4990106,153.2226715,145.1507263,413.5151551
156.5860669,147.5080896,149.6581982,136.6530033,154.5435486,144.307724,415.0824417
157.90048,146.6665791,150.9702281,135.8110739,155.8585968,143.4681854,416.6413732
159.2084495,145.828565,152.2792649,134.9735634,157.1681213,142.6322632,418.1954006
160.5091307,144.9931494,153.5828958,134.1360692,158.4722595,141.800293,419.7448683
161.8045814,144.1619766,154.8823359,133.3035699,159.7711334,140.9722595,421.2881115
163.0949398,143.3345926,156.1749002,132.4730744,161.0647583,140.1480713,422.8244855
164.3789751,142.5107088,157.464136,131.6451948,162.3534546,139.3279419,424.3566453
165.6579242,141.690299,158.7476345,130.8220066,163.6369934,138.5118408,425.8814428
166.9317289,140.8735873,160.0237698,130.0018685,164.9150543,137.6997528,427.3983962
168.1996715,140.0599632,161.2951824,129.184689,166.1880951,136.8915253,428.9097772
169.4629217,139.2492775,162.5620965,128.3728033,167.4564209,136.0868073,430.4145129
170.8257433,138.375261,163.9284981,127.4963025,168.8248291,135.2192383,432.0378758
172.1828641,137.5037791,165.2858489,126.6257622,170.1868591,134.3556671,433.6504023
173.5351498,136.6393559,166.6364594,125.7576652,171.5424957,133.4962311,435.2559368
174.878165,135.7751588,167.9828433,124.8915187,172.8924866,132.6409454,436.8568613
176.2181256,134.9164197,169.3198992,124.03145,174.2363434,131.7892914,438.4466527
177.5495886,134.0587733,170.6522959,123.1737079,175.5743256,130.9414825,440.031267
178.8760786,133.2065302,171.9792724,122.3209316,176.9063263,130.0975647,441.6086363
180.1971275,132.3583065,173.2995524,121.4693893,178.2328033,129.257309,443.1797072
181.5125209,131.5130728,174.612603,120.623367,179.5531464,128.4207153,444.7417109
182.8230999,130.6745124,175.9228883,119.7841262,180.8674469,127.5879669,446.2977227
184.1276826,129.8384902,177.2241045,118.9456656,182.175827,126.7587509,447.8456825
185.4248162,129.0041363,178.5211993,118.1116665,183.4784393,125.9331589,449.3877621
186.7189896,128.1748177,179.810209,117.2829844,184.7752991,125.1105499,450.9201655
188.0048829,127.3474479,181.096441,116.4558292,186.0665436,124.2915268,452.4494067
189.2858326,126.5263146,182.3787797,115.6317926,187.3522186,123.4764175,453.9736864
190.5612998,125.7055646,183.649699,114.8112155,188.6319885,122.664505,455.4864926
191.831482,124.8908964,184.9183652,113.9936488,189.90625,121.8561249,456.9957737
193.0939718,124.0791809,186.1855976,113.1785473,191.175354,121.0518188,458.5025147
194.4481705,123.2101334,187.5440989,112.303884,192.536438,120.1902008,460.1182379
195.7955692,122.3425046,188.8952546,111.4347376,193.8916626,119.3328781,461.7247986
197.137846,121.4794312,190.2389473,110.5701015,195.2408447,118.4796753,463.3226426
198.4717802,120.6193388,191.5786264,109.7076783,196.5840607,117.631134,464.9159141
199.7999096,119.7645827,192.911046,108.8483442,197.9210968,116.7873764,466.5014099
201.1228912,118.9135716,194.2362252,107.9934246,199.2525177,115.947731,468.0784285
202.4411446,118.0659063,195.5550548,107.145089,200.5783844,115.1117096,469.6465435
203.7561653,117.2267464,196.8672778,106.2996544,201.8981934,114.2796478,471.2075332
205.0641167,116.3900225,198.1730243,105.4593111,203.2116394,113.4516068,472.7603213
206.365244,115.5564806,199.4725927,104.6197407,204.5193024,112.6274796,474.3074982
207.6598966,114.7251117,200.767261,103.786201,205.8212585,111.8071136,475.8472887
208.9494123,113.8974253,202.0550498,102.9565482,207.1174927,110.9902954,477.3791906
210.2326902,113.0723429,203.3370018,102.13141,208.4078674,110.1770172,478.9037411
211.5110234,112.2510659,204.6103586,101.3092183,209.6921692,109.3670502,480.4194708
212.7812014,111.4327419,205.8823666,100.4904651,210.9706421,108.5610046,481.9322038
214.0489625,110.6207672,207.1460782,99.67681157,212.2434082,107.7582092,483.4352005
215.4009124,109.7522928,208.49026,98.8091653,213.6004486,106.9012299,485.0350864
216.7459071,108.8868433,209.8296554,97.94809211,214.9506836,106.0475159,486.6273889
218.0852674,108.0273443,211.1619535,97.08807982,216.2941437,105.197258,488.2131503
219.4175366,107.1709074,212.4890745,96.23331328,217.6309204,104.3504715,489.791718
220.7446951,106.3201402,213.8110463,95.38355683,218.9612427,103.5070648,491.3632445
222.064232,105.4716558,215.1263584,94.53593336,220.2850342,102.6672211,492.9280165
223.3768445,104.6265303,216.435489,93.69052132,221.6024628,101.8310165,494.4863953
224.6848072,103.7870236,217.7390431,92.85167842,222.9134979,100.998291,496.0365277
225.9871623,102.9511944,219.0351144,92.01593327,224.2182617,100.1687927,497.578692
227.2822807,102.1172522,220.3248998,91.18360099,225.5166779,99.34257507,499.1137241
228.572806,101.2895696,221.6103186,90.35685444,226.8088074,98.51968384,500.6420603
229.8572719,100.4654665,222.8901958,89.53434417,228.0947266,97.7000885,502.1634441
231.1361277,99.64604392,224.163872,88.71324345,229.374588,96.88387299,503.6788508
232.406881,98.82694629,225.4330608,87.89739337,230.6484375,96.07106781,505.1876422
233.6731758,98.01378097,226.6979105,87.08597485,231.9164886,95.26166534,506.6903879
